DBUID,dbpop2021,lon,lat,ONS_ID,ONS_Name,ONS_Region,rurality,num_unhealthy,num_healthy,costing,distance
35060249008,118,-75.69024195826287,45.43293048629167,3068,LOWERTOWN WEST,OTTAWA,urban,15,2,pedestrian,10
35061386065,146,-75.8120110315836,45.2851828881279,3074,RICHMOND,OTTAWA,rural,185,97,auto,15
35061891007,225,-75.45956960120861,45.46098918811152,3091,PORTOBELLO SOUTH,OTTAWA,suburban,38,16,auto,10
35060408037,10,-75.69666139567792,45.423165929285695,3024,CENTRETOWN,OTTAWA,urban,16,3,pedestrian,10
35060353003,561,-75.71382530437808,45.41168179104258,3115,WEST CENTRETOWN,OTTAWA,urban,3,5,pedestrian,10
35060280006,252,-75.67128161622091,45.40441640248739,3082,OLD OTTAWA EAST,OTTAWA,urban,0,0,pedestrian,10
35060389009,80,-75.7288549830994,45.40761431341463,3055,HINTONBURG-MECHANICSVILLE,OTTAWA,urban,6,2,pedestrian,10
35061039004,647,-75.67050385927003,45.388358446078364,3002,ALTA VISTA,OTTAWA,urban,2,2,pedestrian,10
35061702004,630,-75.6608829899989,45.37534640554576,3002,ALTA VISTA,OTTAWA,urban,3,5,pedestrian,10
35061820013,123,-75.67429892036253,45.369633242114254,3098,RIVERSIDE PARK - MOONEYS BAY,OTTAWA,urban,0,0,pedestrian,10
35060646007,68,-75.79803469663884,45.36584299791667,3015,BRITANNIA,OTTAWA,urban,1,1,pedestrian,10
35061556023,547,-75.52648275432594,45.429518403998706,3026,CHAPEL HILL SOUTH,OTTAWA,suburban,43,21,auto,10
35061723008,56,-75.663778230758,45.43304967264355,3112,VANIER SOUTH,OTTAWA,urban,7,6,pedestrian,10
35061372010,109,-76.07396549898269,45.485724812535985,3031,CONSTANCE BAY,OTTAWA,rural,5,0,auto,15
35061371017,322,-76.10751440183243,45.495769496260436,3046,FITZROY,OTTAWA,rural,5,0,auto,15
35061504014,141,-76.0588797811672,45.37876490834325,3021,CARP,OTTAWA,rural,9,2,auto,15
35061501008,87,-76.14380209194726,45.27242260733729,3033,CORKERY,OTTAWA,rural,9,2,auto,15
35061574011,109,-75.89501580233296,45.320453905996374,3005,BEAVERBROOK,OTTAWA,suburban,82,41,auto,10
35061574012,111,-75.89437511052984,45.31936687480412,3005,BEAVERBROOK,OTTAWA,suburban,76,40,auto,10
35060861008,58,-75.62662929504802,45.34947921109717,3011,BLOSSOM PARK - TIMBERMILL,OTTAWA,suburban,72,31,auto,10
35060861009,111,-75.62623049957926,45.35051100470673,3011,BLOSSOM PARK - TIMBERMILL,OTTAWA,suburban,70,28,auto,10
35060556003,1238,-75.6694852878449,45.3521968890575,3081,OLD HUNT CLUB,OTTAWA,suburban,89,47,auto,10
35060646008,213,-75.80170446131622,45.36997320350057,3015,BRITANNIA,OTTAWA,urban,0,0,pedestrian,10
35060638004,290,-75.79601840817435,45.358148500657336,3003,BAYSHORE,OTTAWA,urban,3,4,pedestrian,10
35060515008,285,-75.7290662007035,45.34651029184248,3012,BORDEN FARM - FISHER GLEN,OTTAWA,urban,3,4,pedestrian,10
35060501003,370,-75.75922621183375,45.33280369320674,3034,CRAIG HENRY - MANORDALE,OTTAWA,urban,1,0,pedestrian,10
35060748011,59,-75.89671983780894,45.33078377377381,3005,BEAVERBROOK,OTTAWA,suburban,62,34,auto,10
35010404048,90,-74.44795590108822,45.157696992445665,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404049,19,-74.46862371504355,45.146110890430755,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404050,17,-74.47686412971238,45.13744064322334,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404051,18,-74.37487921721787,45.185075506711534,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404052,60,-74.49081585086996,45.13937141880588,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404053,67,-74.48781486481718,45.127729949091986,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35061361013,5,-75.63106381027706,45.422571497640625,3087,OVERBROOK,OTTAWA,urban,4,2,pedestrian,10
35061796002,543,-75.67981835331535,45.43203010412085,3067,LOWERTOWN EAST,OTTAWA,urban,7,1,pedestrian,10
35061793004,93,-75.677560829073,45.431756409718545,3104,SANDY HILL,OTTAWA,urban,8,1,pedestrian,10
35061801003,371,-75.68514998481552,45.43239140204734,3067,LOWERTOWN EAST,OTTAWA,urban,14,1,pedestrian,10
35060254010,69,-75.69824308426172,45.4330435562838,3068,LOWERTOWN WEST,OTTAWA,urban,6,0,pedestrian,10
35061793005,104,-75.68376374924426,45.429158884802796,3104,SANDY HILL,OTTAWA,urban,18,1,pedestrian,10
35061790002,268,-75.69003179548788,45.42929895316768,3068,LOWERTOWN WEST,OTTAWA,urban,19,3,pedestrian,10
35060330007,211,-75.68356116674127,45.418643959071716,3024,CENTRETOWN,OTTAWA,urban,5,0,pedestrian,10
35060324008,164,-75.68370653122966,45.41433079924558,3024,CENTRETOWN,OTTAWA,urban,5,2,pedestrian,10
35061770005,270,-75.70745849141768,45.40815878779049,3115,WEST CENTRETOWN,OTTAWA,urban,5,6,pedestrian,10
35060371006,156,-75.71531207407617,45.40269631773131,3055,HINTONBURG-MECHANICSVILLE,OTTAWA,urban,2,0,pedestrian,10
35061651007,48,-75.68777767771654,45.398471108961836,3047,GLEBE-DOWS LAKE,OTTAWA,urban,3,3,pedestrian,10
35060221014,5,-75.68645777323309,45.44184502844258,3077,NEW EDINBURGH,OTTAWA,urban,0,0,pedestrian,10
35060187007,244,-75.6517173472477,45.43763366226329,3087,OVERBROOK,OTTAWA,urban,4,3,pedestrian,10
35061454016,157,-75.51185491208096,45.278815589736205,3073,METCALFE,OTTAWA,rural,22,5,auto,15
35061454017,79,-75.50601431353063,45.27045931062014,3073,METCALFE,OTTAWA,rural,15,4,auto,15
35060608006,377,-75.8284557091341,45.322007713353706,3007,BELLS CORNERS EAST,OTTAWA,suburban,82,42,auto,10
35061496038,10,-75.96519560082287,45.269091331465,3021,CARP,OTTAWA,rural,70,35,auto,15
35061124011,154,-75.3316008078515,45.486846313576635,3037,CUMBERLAND,OTTAWA,rural,7,3,auto,15
35060005018,115,-75.41312331667902,45.498553502890196,3037,CUMBERLAND,OTTAWA,rural,48,20,auto,15
35060737011,42,-75.90187181955417,45.31700998723108,3060,KANATA LAKES,OTTAWA,suburban,66,35,auto,10
35061930021,111,-75.5959039842507,45.321047236012845,3044,FINDLAY CREEK,OTTAWA,suburban,42,16,auto,10
35061369012,43,-76.07215278274423,45.479985358062116,3031,CONSTANCE BAY,OTTAWA,rural,5,0,auto,15
35061369013,135,-76.07276805111606,45.48695611977113,3031,CONSTANCE BAY,OTTAWA,rural,5,0,auto,15
35061444019,114,-75.59828667598887,45.26600737965244,3049,GREELY,OTTAWA,rural,60,23,auto,15
35061553004,181,-75.55172644432963,45.481136012617164,3032,CONVENT GLEN - ORLEANS WOODS,OTTAWA,suburban,47,22,auto,10
35060762007,285,-75.8622730854999,45.28932934337652,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,64,26,auto,10
35061589003,618,-75.85359758717466,45.287240100499275,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,48,23,auto,10
35061589004,184,-75.85571590576014,45.28579730582219,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,56,24,auto,10
35061680024,31,-75.83423471037116,45.22542608783611,3074,RICHMOND,OTTAWA,rural,98,46,auto,15
35061680025,16,-75.8212113292138,45.218094154042284,3074,RICHMOND,OTTAWA,rural,0,0,auto,15
35060014007,10,-75.49095841528302,45.476068819607576,3043,FALLINGBROOK,OTTAWA,suburban,46,20,auto,10
35060014008,349,-75.490778731159,45.47247781776009,3043,FALLINGBROOK,OTTAWA,suburban,48,21,auto,10
35060007017,17,-75.43336292064373,45.46735766674627,3037,CUMBERLAND,OTTAWA,rural,47,17,auto,15
35061575005,33,-75.89031699934557,45.321249558225084,3005,BEAVERBROOK,OTTAWA,suburban,83,42,auto,10
35061482030,5,-75.50564043908108,45.37149703963655,3039,EDWARDS - CARLSBAD SPRINGS,OTTAWA,rural,185,76,auto,15
35060484002,5,-75.77706765773534,45.34380480150193,3023,CENTREPOINTE - BRIARGREEN,OTTAWA,urban,1,0,pedestrian,10
35060484003,639,-75.77950578625524,45.34239911928553,3023,CENTREPOINTE - BRIARGREEN,OTTAWA,urban,2,0,pedestrian,10
35061873011,83,-75.7449486711417,45.40484207263889,3059,ISLAND PARK-WELLINGTON VILLAGE,OTTAWA,urban,0,1,pedestrian,10
35061563007,85,-75.7087951646702,45.27585851274967,3097,RIDEAUCREST - DAVIDSON HEIGHTS,OTTAWA,suburban,42,17,auto,10
35061482032,5,-75.59825090545841,45.38374459121706,3057,INDUSTRIAL EAST,OTTAWA,suburban,109,52,auto,10
35060577005,232,-75.72695941294805,45.31471293613846,3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,OTTAWA,suburban,70,38,auto,10
35470308024,74,-77.53760238874555,45.57727420744857,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,1,0,auto,15
35470308026,15,-77.57472739461099,45.558658897680914,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,0,0,auto,15
35061140039,201,-76.00353030943423,45.20909881038798,3075,MUNSTER - ASHTON,OTTAWA,rural,16,3,auto,15
35061147016,68,-75.84751291859811,45.19502071437488,3074,RICHMOND,OTTAWA,rural,45,17,auto,15
35061905016,394,-75.69630470485156,45.265383702868476,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,36,14,auto,10
35061906001,155,-75.69085267671895,45.27072388093832,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,38,14,auto,10
35470296039,96,-77.05615058867754,45.14596460455404,3706,Greater Madawaska,Renfrew,rural,0,0,auto,15
35470303012,23,-77.59659307857488,45.410145685690686,3712,Madawaska Valley,Renfrew,rural,1,0,auto,15
35470304020,17,-77.8083156910936,45.49493090709136,3712,Madawaska Valley,Renfrew,rural,0,0,auto,15
35470306013,51,-77.66938002689827,45.49117007673683,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470306014,157,-77.68689808550776,45.499329795579634,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470306015,5,-77.68838328634529,45.491544688865,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470307022,5,-77.55911262503595,45.511651773696066,3712,Madawaska Valley,Renfrew,rural,3,3,auto,15
35061147017,140,-75.84495163145655,45.19293881458624,3074,RICHMOND,OTTAWA,rural,53,21,auto,15
35061147018,41,-75.84687089175394,45.195833304714824,3074,RICHMOND,OTTAWA,rural,38,13,auto,15
35061147019,42,-75.84648280069972,45.19556751792796,3074,RICHMOND,OTTAWA,rural,52,18,auto,15
35061147020,49,-75.85013177805095,45.1934105671104,3074,RICHMOND,OTTAWA,rural,36,13,auto,15
35061147021,514,-75.85102431952112,45.194175796153885,3074,RICHMOND,OTTAWA,rural,33,13,auto,15
35061904009,15,-75.69516646544317,45.24977867966257,3070,MANOTICK,OTTAWA,rural,97,49,auto,15
35061904010,154,-75.69041799231212,45.24299475793316,3070,MANOTICK,OTTAWA,rural,88,42,auto,15
35061905001,35,-75.69627840030994,45.26382476249554,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,37,14,auto,10
35061905002,61,-75.69524665029815,45.264085530317615,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,35,14,auto,10
35061905003,91,-75.69528206922942,45.2642588037272,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,35,14,auto,10
35061905004,194,-75.6930307180181,45.26517570026222,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,37,14,auto,10
35061905005,229,-75.69927774922927,45.264142806522734,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,38,14,auto,10
35061905006,62,-75.69849794987911,45.26535357024556,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,38,14,auto,10
35061905007,65,-75.69875228901724,45.264688201725626,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,38,14,auto,10
35061905008,193,-75.69644261534421,45.267822104568694,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,34,14,auto,10
35061905009,43,-75.69481748203005,45.26629554299352,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,35,14,auto,10
35061905010,77,-75.69936198827986,45.26731408828099,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,38,14,auto,10
35061905011,61,-75.70076278146456,45.26690142876733,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,36,14,auto,10
35061905012,98,-75.69869084590574,45.266461847056995,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,38,14,auto,10
35061905013,115,-75.69777522651039,45.266708355331176,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,36,14,auto,10
35061905014,137,-75.69746289554963,45.267068798169944,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,36,14,auto,10
35061905015,57,-75.6974174278973,45.26539249468832,3100,RIVERSIDE SOUTH - LEITRIM,OTTAWA,suburban,38,14,auto,10
35010356010,151,-74.97020378215797,45.18082940340862,3805,North Stormont,"Stormont, Dundas and Glengarry",rural,7,0,auto,15
35010357014,242,-74.80910990136115,45.15666630051006,3808,South Stormont,"Stormont, Dundas and Glengarry",rural,1,0,auto,15
35010357015,82,-74.83501693683823,45.11280684483229,3808,South Stormont,"Stormont, Dundas and Glengarry",rural,3,0,auto,15
35010357016,15,-74.82156556414013,45.12624403172551,3808,South Stormont,"Stormont, Dundas and Glengarry",rural,11,4,auto,15
35010374005,389,-74.68991624955008,45.0310390887601,3802,Cornwall,"Stormont, Dundas and Glengarry",town,14,7,auto,10
35010401021,67,-74.5855571902315,45.11503500135714,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,0,0,auto,15
35010401022,155,-74.57779057351225,45.105178203027535,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,0,0,auto,15
35010401023,26,-74.57081484569635,45.088992197715974,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,5,2,auto,15
35010402015,37,-74.57077776512837,45.16637267865214,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,0,0,auto,15
35010399063,5,-74.48180050267959,45.14682103915535,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010400010,39,-74.50321406686137,45.146111388976536,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010400011,69,-74.5014394104623,45.14494460173441,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404062,21,-74.36144712655631,45.19669660873409,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404063,20,-74.36356219930656,45.19564648675804,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404064,33,-74.36036847956399,45.19210350481642,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404065,85,-74.36095949713737,45.19162070140234,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010404066,5,-74.35776185730123,45.19758300125347,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010405036,47,-74.49828661426241,45.18516829102994,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,4,1,auto,15
35010406016,35,-74.44155227034626,45.24723185598725,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,0,0,auto,15
35010406017,29,-74.44211047507702,45.22761585881988,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,1,0,auto,15
35010405031,47,-74.37423312947055,45.211561794697666,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,2,0,auto,15
35010405032,5,-74.3491194585966,45.20537098728079,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010405033,70,-74.40563372142834,45.197492233882194,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,6,1,auto,15
35010405035,27,-74.44665980964918,45.19301321206111,3807,South Glengarry,"Stormont, Dundas and Glengarry",rural,5,1,auto,15
35090143015,322,-76.12143892045852,45.063330540013936,3401,Beckwith,Lanark,rural,11,3,auto,15
35090143016,101,-76.1617665334238,45.0531970538565,3401,Beckwith,Lanark,rural,9,3,auto,15
35090145018,21,-76.15212599816934,45.111292864688,3401,Beckwith,Lanark,rural,12,3,auto,15
35090145019,19,-76.15119201146463,45.110699823626106,3401,Beckwith,Lanark,rural,12,3,auto,15
35090145020,114,-76.14445903736416,45.108017899750685,3401,Beckwith,Lanark,rural,11,3,auto,15
35090145021,42,-76.14405008916867,45.10480945560547,3401,Beckwith,Lanark,rural,11,3,auto,15
35090145023,54,-76.13276069411897,45.09601034992057,3401,Beckwith,Lanark,rural,11,3,auto,15
35090145024,122,-76.13324979377951,45.09972026716185,3401,Beckwith,Lanark,rural,11,3,auto,15
35090145026,39,-76.13844547311867,45.09860863923904,3401,Beckwith,Lanark,rural,11,3,auto,15
35090145028,142,-76.13973306970752,45.1122517237833,3401,Beckwith,Lanark,rural,12,3,auto,15
35070142011,193,-75.62431396543504,45.1001707812593,3078,NORTH GOWER - KARS,OTTAWA,rural,12,5,auto,15
35070143012,161,-75.61889441187147,45.039684214166535,3501,North Grenville,Leeds and Grenville,rural,15,4,auto,15
35070143013,28,-75.61036240144045,45.0491298534526,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070143014,228,-75.6064879561315,45.046166214245694,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070143015,76,-75.60697945392616,45.04674550349005,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070143016,49,-75.60261738711378,45.04153751795093,3501,North Grenville,Leeds and Grenville,rural,14,4,auto,15
35070147016,77,-75.6452294640003,45.0222391093028,3501,North Grenville,Leeds and Grenville,rural,14,4,auto,15
35070144023,213,-75.65980673544883,45.04400238344748,3501,North Grenville,Leeds and Grenville,rural,0,0,auto,15
35070144024,196,-75.64077141358062,45.05301129049827,3501,North Grenville,Leeds and Grenville,rural,14,5,auto,15
35070145015,57,-75.63608214784065,45.02626670895614,3501,North Grenville,Leeds and Grenville,rural,15,4,auto,15
35070145021,5,-75.62994209347526,45.02742510678548,3501,North Grenville,Leeds and Grenville,rural,15,4,auto,15
35070146015,90,-75.64395400880683,45.01865322409944,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070148016,316,-75.65214514253469,45.015026825724085,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070149010,10,-75.64878889827001,45.014655259300106,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070149012,342,-75.64953281398716,45.0102388940194,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070151013,176,-75.6322268143273,44.984119001326484,3501,North Grenville,Leeds and Grenville,rural,12,4,auto,15
35070152023,93,-75.64194957378115,45.007478370977154,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070152024,333,-75.65076639636366,44.994784598004046,3501,North Grenville,Leeds and Grenville,rural,12,4,auto,15
35070153015,66,-75.69906370226481,44.99394150835218,3501,North Grenville,Leeds and Grenville,rural,14,4,auto,15
35070153016,57,-75.69495629255472,44.989208410145814,3501,North Grenville,Leeds and Grenville,rural,12,4,auto,15
35070153019,141,-75.69269848441793,44.992877499414135,3501,North Grenville,Leeds and Grenville,rural,12,4,auto,15
35070153021,28,-75.70252947280126,44.98844673845601,3501,North Grenville,Leeds and Grenville,rural,12,4,auto,15
35070154027,134,-75.65757011510463,45.01344601540194,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070154028,115,-75.65406509632477,45.019331887385725,3501,North Grenville,Leeds and Grenville,rural,14,4,auto,15
35070154033,24,-75.67883867512933,45.038277392942476,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35070154036,143,-75.67819667357786,45.04155178627211,3501,North Grenville,Leeds and Grenville,rural,13,4,auto,15
35061811013,68,-75.93328666944466,45.35320284513603,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,33,15,auto,10
35061572025,96,-75.93461202299325,45.30345162403971,3060,KANATA LAKES,OTTAWA,suburban,51,24,auto,10
35061572026,65,-75.93603882190052,45.30262317318806,3060,KANATA LAKES,OTTAWA,suburban,49,23,auto,10
35061572027,90,-75.93532172467522,45.30302271357725,3060,KANATA LAKES,OTTAWA,suburban,48,23,auto,10
35061572028,60,-75.9374537630054,45.30374844903834,3060,KANATA LAKES,OTTAWA,suburban,45,23,auto,10
35061572029,94,-75.93619844933093,45.305123390393106,3060,KANATA LAKES,OTTAWA,suburban,45,23,auto,10
35061572030,138,-75.93693988965796,45.3056190840754,3060,KANATA LAKES,OTTAWA,suburban,49,23,auto,10
35061572031,437,-75.93584899916941,45.30343908891599,3060,KANATA LAKES,OTTAWA,suburban,50,24,auto,10
35061572032,72,-75.93881744044059,45.30528130874209,3060,KANATA LAKES,OTTAWA,suburban,47,24,auto,10
35061572033,61,-75.93811074671774,45.30570563941282,3060,KANATA LAKES,OTTAWA,suburban,47,23,auto,10
35061575009,409,-75.89124960733103,45.319684965223495,3005,BEAVERBROOK,OTTAWA,suburban,81,40,auto,10
35061576009,53,-75.88805170399773,45.316872757999505,3061,KATIMAVIK-HAZELDEAN,OTTAWA,suburban,72,38,auto,10
35061588006,21,-75.85353634099016,45.29216682380432,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,52,25,auto,10
35061588007,135,-75.85369426010939,45.29188035029447,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,53,25,auto,10
35061588008,473,-75.85483801610515,45.29208822148673,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,53,25,auto,10
35061593007,349,-75.84272152335221,45.27979342383112,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,56,26,auto,10
35061593008,122,-75.84100015876496,45.278166637742245,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,65,27,auto,10
35061593009,10,-75.84214973039269,45.276313946670676,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,67,28,auto,10
35061593010,120,-75.84061102984369,45.27759819983043,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,67,30,auto,10
35061593011,34,-75.83860592006533,45.27838834136817,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,62,26,auto,10
35061593012,43,-75.83688174566755,45.27841489470559,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,64,27,auto,10
35061593013,41,-75.83733384008414,45.27916068013523,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,58,25,auto,10
35061593014,151,-75.84277499751784,45.27699234191482,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,66,27,auto,10
35061593015,91,-75.84309403784458,45.277401993636154,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,65,27,auto,10
35061593016,1000,-75.84522812150739,45.277289862185484,3014,BRIDLEWOOD - EMERALD MEADOWS,OTTAWA,suburban,56,26,auto,10
35061811014,238,-75.9310883249401,45.352663071459986,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,40,18,auto,10
35061817005,342,-75.92045269693742,45.35210370319044,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,34,16,auto,10
35061817006,54,-75.92206895011752,45.35363981161016,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,40,18,auto,10
35061818033,52,-75.90678609743591,45.34984390979384,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,48,26,auto,10
35061818034,136,-75.91235141242184,45.3475854969084,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,47,24,auto,10
35061911001,136,-75.86592091571991,45.27374924928686,3048,GLEN CAIRN,OTTAWA,suburban,61,28,auto,10
35061911002,74,-75.86746546493401,45.27428055589398,3048,GLEN CAIRN,OTTAWA,suburban,61,27,auto,10
35061911003,68,-75.86467073163138,45.272030262777804,3048,GLEN CAIRN,OTTAWA,suburban,62,28,auto,10
35061911004,231,-75.8665970488249,45.273287839251815,3048,GLEN CAIRN,OTTAWA,suburban,61,27,auto,10
35061911005,185,-75.86638144847238,45.27311636871563,3048,GLEN CAIRN,OTTAWA,suburban,61,27,auto,10
35020128022,137,-75.00547469714122,45.45019329747463,3608,The Nation / La Nation,Prescott and Russell,rural,0,0,auto,15
35020128023,66,-74.95191468763362,45.427878207618285,3608,The Nation / La Nation,Prescott and Russell,rural,1,0,auto,15
35020129016,89,-75.03455161469424,45.39095643048411,3608,The Nation / La Nation,Prescott and Russell,rural,0,0,auto,15
35020131008,314,-75.09102587885118,45.321039752770126,3602,Casselman,Prescott and Russell,town,3,2,auto,10
35020135036,41,-75.0792564205888,45.30737673617787,3602,Casselman,Prescott and Russell,town,4,3,auto,10
35020135037,207,-75.08851549110094,45.30716260226033,3602,Casselman,Prescott and Russell,town,4,2,auto,10
35020136022,88,-75.05426180864252,45.29055296223433,3608,The Nation / La Nation,Prescott and Russell,rural,5,3,auto,15
35020137006,70,-75.1302746890415,45.240103999348996,3608,The Nation / La Nation,Prescott and Russell,rural,1,0,auto,15
35020139012,166,-75.12738257384333,45.31657004599181,3608,The Nation / La Nation,Prescott and Russell,rural,9,4,auto,15
35020139013,5,-75.13094957022533,45.299620411642984,3608,The Nation / La Nation,Prescott and Russell,rural,1,1,auto,15
35090136009,50,-76.1809341563557,45.227420556433756,3405,Mississippi Mills,Lanark,rural,15,3,auto,15
35090136010,44,-76.18023897636705,45.22688297898514,3405,Mississippi Mills,Lanark,rural,15,3,auto,15
35090136011,44,-76.17953433550316,45.22633344431364,3405,Mississippi Mills,Lanark,rural,14,3,auto,15
35090137013,52,-76.18630799681438,45.23266008750887,3405,Mississippi Mills,Lanark,rural,18,5,auto,15
35090137014,78,-76.18352176012104,45.22989979311591,3405,Mississippi Mills,Lanark,rural,15,4,auto,15
35090138011,53,-76.03884932897543,45.15905727856523,3401,Beckwith,Lanark,rural,25,6,auto,15
35060663032,126,-75.94254618137921,45.34410285366242,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,35,17,auto,10
35060663033,97,-75.93855982676952,45.34289193236295,3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,OTTAWA,suburban,37,18,auto,10
35060668012,170,-76.16134468389033,45.34083440945437,3062,KINBURN,OTTAWA,rural,12,4,auto,15
35090140004,456,-75.98366022763928,45.08996432511876,3401,Beckwith,Lanark,rural,3,0,auto,15
35090140005,180,-76.0041520872707,45.11794369272626,3401,Beckwith,Lanark,rural,10,2,auto,15
35090142010,55,-76.09121948308211,45.00561303059351,3401,Beckwith,Lanark,rural,5,0,auto,15
35090142011,390,-76.07851884481131,45.02519019772797,3401,Beckwith,Lanark,rural,12,4,auto,15
35090143012,116,-76.11472491280283,45.06736906015005,3401,Beckwith,Lanark,rural,11,3,auto,15
35090143013,5,-76.15966278152686,45.054001084900804,3401,Beckwith,Lanark,rural,11,3,auto,15
35090143014,135,-76.10820326247497,45.098347697187975,3401,Beckwith,Lanark,rural,11,3,auto,15
35090150016,64,-76.29269700631781,44.974216797112646,3403,Drummond/North Elmsley,Lanark,rural,0,0,auto,15
35090150017,10,-76.29982510259846,44.98154449198936,3403,Drummond/North Elmsley,Lanark,rural,9,3,auto,15
